id,element,nucleons,library,incident_particle,mt,temperature
23375,Dy,164,ENDFB-8.0,n,102,294
23376,Dy,164,ENDFB-8.0,n,103,294
23377,Dy,164,ENDFB-8.0,n,107,294
23378,Dy,164,ENDFB-8.0,n,203,294
23379,Dy,164,ENDFB-8.0,n,207,294
23380,Dy,164,ENDFB-8.0,n,301,294
23381,Dy,164,ENDFB-8.0,n,444,294
23382,Dy,164,ENDFB-8.0,n,600,294
23383,Dy,164,ENDFB-8.0,n,649,294
23384,Dy,164,ENDFB-8.0,n,800,294
23385,Dy,164,ENDFB-8.0,n,801,294
23386,Dy,164,ENDFB-8.0,n,802,294
23387,Dy,164,ENDFB-8.0,n,803,294
23388,Dy,164,ENDFB-8.0,n,804,294
23389,Dy,164,ENDFB-8.0,n,805,294
23390,Dy,164,ENDFB-8.0,n,806,294
23391,Dy,164,ENDFB-8.0,n,807,294
23392,Dy,164,ENDFB-8.0,n,808,294
23393,Dy,164,ENDFB-8.0,n,809,294
23394,Dy,164,ENDFB-8.0,n,810,294
23395,Dy,164,ENDFB-8.0,n,811,294
23396,Dy,164,ENDFB-8.0,n,812,294
23397,Dy,164,ENDFB-8.0,n,813,294
23398,Dy,164,ENDFB-8.0,n,849,294
23399,Dy,164,ENDFB-8.0,n,901,294
23400,Dy,164,ENDFB-8.0,n,1,294
23401,Ce,137,ENDFB-8.0,n,2,294
23402,Ce,137,ENDFB-8.0,n,5,294
23403,Ce,137,ENDFB-8.0,n,16,294
23404,Ce,137,ENDFB-8.0,n,51,294
23405,Ce,137,ENDFB-8.0,n,52,294
23406,Ce,137,ENDFB-8.0,n,53,294
23407,Ce,137,ENDFB-8.0,n,54,294
23408,Ce,137,ENDFB-8.0,n,55,294
23409,Ce,137,ENDFB-8.0,n,56,294
23410,Ce,137,ENDFB-8.0,n,57,294
23411,Ce,137,ENDFB-8.0,n,58,294
23412,Ce,137,ENDFB-8.0,n,59,294
23413,Ce,137,ENDFB-8.0,n,60,294
23414,Ce,137,ENDFB-8.0,n,61,294
23415,Ce,137,ENDFB-8.0,n,62,294
23416,Ce,137,ENDFB-8.0,n,63,294
23417,Ce,137,ENDFB-8.0,n,64,294
23418,Ce,137,ENDFB-8.0,n,65,294
23419,Ce,137,ENDFB-8.0,n,66,294
23420,Ce,137,ENDFB-8.0,n,67,294
23421,Ce,137,ENDFB-8.0,n,68,294
23422,Ce,137,ENDFB-8.0,n,69,294
23423,Ce,137,ENDFB-8.0,n,70,294
23424,Ce,137,ENDFB-8.0,n,71,294
23425,Ce,137,ENDFB-8.0,n,72,294
23426,Ce,137,ENDFB-8.0,n,73,294
23427,Ce,137,ENDFB-8.0,n,74,294
23428,Ce,137,ENDFB-8.0,n,75,294
23429,Ce,137,ENDFB-8.0,n,76,294
23430,Ce,137,ENDFB-8.0,n,77,294
23431,Ce,137,ENDFB-8.0,n,78,294
23432,Ce,137,ENDFB-8.0,n,79,294
23433,Ce,137,ENDFB-8.0,n,80,294
23434,Ce,137,ENDFB-8.0,n,81,294
23435,Ce,137,ENDFB-8.0,n,82,294
23436,Ce,137,ENDFB-8.0,n,83,294
23437,Ce,137,ENDFB-8.0,n,84,294
23438,Ce,137,ENDFB-8.0,n,85,294
23439,Ce,137,ENDFB-8.0,n,86,294
23440,Ce,137,ENDFB-8.0,n,87,294
23441,Ce,137,ENDFB-8.0,n,88,294
23442,Ce,137,ENDFB-8.0,n,89,294
23443,Ce,137,ENDFB-8.0,n,91,294
23444,Ce,137,ENDFB-8.0,n,102,294
23445,Ce,137,ENDFB-8.0,n,103,294
23446,Ce,137,ENDFB-8.0,n,107,294
23447,Ce,137,ENDFB-8.0,n,203,294
23448,Ce,137,ENDFB-8.0,n,204,294
23449,Ce,137,ENDFB-8.0,n,205,294
23450,Ce,137,ENDFB-8.0,n,206,294
23451,Ce,137,ENDFB-8.0,n,207,294
23452,Ce,137,ENDFB-8.0,n,301,294
23453,Ce,137,ENDFB-8.0,n,444,294
23454,Ce,137,ENDFB-8.0,n,600,294
23455,Ce,137,ENDFB-8.0,n,601,294
23456,Ce,137,ENDFB-8.0,n,602,294
23457,Ce,137,ENDFB-8.0,n,603,294
23458,Ce,137,ENDFB-8.0,n,604,294
23459,Ce,137,ENDFB-8.0,n,605,294
23460,Ce,137,ENDFB-8.0,n,606,294
23461,Ce,137,ENDFB-8.0,n,607,294
23462,Ce,137,ENDFB-8.0,n,608,294
23463,Ce,137,ENDFB-8.0,n,609,294
23464,Ce,137,ENDFB-8.0,n,610,294
23465,Ce,137,ENDFB-8.0,n,611,294
23466,Ce,137,ENDFB-8.0,n,612,294
23467,Ce,137,ENDFB-8.0,n,613,294
23468,Ce,137,ENDFB-8.0,n,614,294
23469,Ce,137,ENDFB-8.0,n,615,294
23470,Ce,137,ENDFB-8.0,n,616,294
23471,Ce,137,ENDFB-8.0,n,617,294
23472,Ce,137,ENDFB-8.0,n,618,294
23473,Ce,137,ENDFB-8.0,n,619,294
23474,Ce,137,ENDFB-8.0,n,620,294
23475,Ce,137,ENDFB-8.0,n,621,294
23476,Ce,137,ENDFB-8.0,n,622,294
23477,Ce,137,ENDFB-8.0,n,623,294
23478,Ce,137,ENDFB-8.0,n,624,294
23479,Ce,137,ENDFB-8.0,n,625,294
23480,Ce,137,ENDFB-8.0,n,626,294
23481,Ce,137,ENDFB-8.0,n,627,294
23482,Ce,137,ENDFB-8.0,n,628,294
23483,Ce,137,ENDFB-8.0,n,629,294
23484,Ce,137,ENDFB-8.0,n,630,294
23485,Ce,137,ENDFB-8.0,n,631,294
23486,Ce,137,ENDFB-8.0,n,632,294
23487,Ce,137,ENDFB-8.0,n,633,294
23488,Ce,137,ENDFB-8.0,n,634,294
23489,Ce,137,ENDFB-8.0,n,635,294
23490,Ce,137,ENDFB-8.0,n,636,294
23491,Ce,137,ENDFB-8.0,n,637,294
23492,Ce,137,ENDFB-8.0,n,638,294
23493,Ce,137,ENDFB-8.0,n,649,294
23494,Ce,137,ENDFB-8.0,n,800,294
23495,Ce,137,ENDFB-8.0,n,801,294
23496,Ce,137,ENDFB-8.0,n,802,294
23497,Ce,137,ENDFB-8.0,n,803,294
23498,Ce,137,ENDFB-8.0,n,804,294
23499,Ce,137,ENDFB-8.0,n,805,294
23500,Ce,137,ENDFB-8.0,n,806,294
23501,Ce,137,ENDFB-8.0,n,807,294
23502,Ce,137,ENDFB-8.0,n,808,294
23503,Ce,137,ENDFB-8.0,n,809,294
23504,Ce,137,ENDFB-8.0,n,810,294
23505,Ce,137,ENDFB-8.0,n,811,294
23506,Ce,137,ENDFB-8.0,n,812,294
23507,Ce,137,ENDFB-8.0,n,813,294
23508,Ce,137,ENDFB-8.0,n,814,294
23509,Ce,137,ENDFB-8.0,n,815,294
23510,Ce,137,ENDFB-8.0,n,816,294
23511,Ce,137,ENDFB-8.0,n,817,294
23512,Ce,137,ENDFB-8.0,n,818,294
23513,Ce,137,ENDFB-8.0,n,819,294
23514,Ce,137,ENDFB-8.0,n,820,294
23515,Ce,137,ENDFB-8.0,n,821,294
23516,Ce,137,ENDFB-8.0,n,822,294
23517,Ce,137,ENDFB-8.0,n,823,294
23518,Ce,137,ENDFB-8.0,n,824,294
23519,Ce,137,ENDFB-8.0,n,825,294
23520,Ce,137,ENDFB-8.0,n,826,294
23521,Ce,137,ENDFB-8.0,n,827,294
23522,Ce,137,ENDFB-8.0,n,828,294
23523,Ce,137,ENDFB-8.0,n,829,294
23524,Ce,137,ENDFB-8.0,n,830,294
23525,Ce,137,ENDFB-8.0,n,831,294
23526,Ce,137,ENDFB-8.0,n,832,294
23527,Ce,137,ENDFB-8.0,n,833,294
23528,Ce,137,ENDFB-8.0,n,834,294
23529,Ce,137,ENDFB-8.0,n,835,294
23530,Ce,137,ENDFB-8.0,n,836,294
23531,Ce,137,ENDFB-8.0,n,837,294
23532,Ce,137,ENDFB-8.0,n,838,294
23533,Ce,137,ENDFB-8.0,n,839,294
23534,Ce,137,ENDFB-8.0,n,849,294
23535,Ce,137,ENDFB-8.0,n,901,294
23536,Ce,137,ENDFB-8.0,n,1,294
23537,Pa,231,ENDFB-8.0,n,2,294
23538,Pa,231,ENDFB-8.0,n,4,294
23539,Pa,231,ENDFB-8.0,n,5,294
23540,Pa,231,ENDFB-8.0,n,16,294
23541,Pa,231,ENDFB-8.0,n,17,294
23542,Pa,231,ENDFB-8.0,n,18,294
23543,Pa,231,ENDFB-8.0,n,28,294
23544,Pa,231,ENDFB-8.0,n,41,294
23545,Pa,231,ENDFB-8.0,n,51,294
23546,Pa,231,ENDFB-8.0,n,52,294
23547,Pa,231,ENDFB-8.0,n,53,294
23548,Pa,231,ENDFB-8.0,n,54,294
23549,Pa,231,ENDFB-8.0,n,55,294
23550,Pa,231,ENDFB-8.0,n,56,294
23551,Pa,231,ENDFB-8.0,n,57,294
23552,Pa,231,ENDFB-8.0,n,58,294
23553,Pa,231,ENDFB-8.0,n,59,294
23554,Pa,231,ENDFB-8.0,n,60,294
23555,Pa,231,ENDFB-8.0,n,61,294
23556,Pa,231,ENDFB-8.0,n,62,294
23557,Pa,231,ENDFB-8.0,n,63,294
23558,Pa,231,ENDFB-8.0,n,64,294
23559,Pa,231,ENDFB-8.0,n,91,294
23560,Pa,231,ENDFB-8.0,n,102,294
23561,Pa,231,ENDFB-8.0,n,103,294
23562,Pa,231,ENDFB-8.0,n,203,294
23563,Pa,231,ENDFB-8.0,n,301,294
23564,Pa,231,ENDFB-8.0,n,444,294
23565,Pa,231,ENDFB-8.0,n,600,294
23566,Pa,231,ENDFB-8.0,n,601,294
23567,Pa,231,ENDFB-8.0,n,602,294
23568,Pa,231,ENDFB-8.0,n,603,294
23569,Pa,231,ENDFB-8.0,n,604,294
23570,Pa,231,ENDFB-8.0,n,605,294
23571,Pa,231,ENDFB-8.0,n,606,294
23572,Pa,231,ENDFB-8.0,n,607,294
23573,Pa,231,ENDFB-8.0,n,608,294
23574,Pa,231,ENDFB-8.0,n,609,294
23575,Pa,231,ENDFB-8.0,n,610,294
23576,Pa,231,ENDFB-8.0,n,611,294
23577,Pa,231,ENDFB-8.0,n,612,294
23578,Pa,231,ENDFB-8.0,n,613,294
23579,Pa,231,ENDFB-8.0,n,614,294
23580,Pa,231,ENDFB-8.0,n,615,294
23581,Pa,231,ENDFB-8.0,n,616,294
23582,Pa,231,ENDFB-8.0,n,617,294
23583,Pa,231,ENDFB-8.0,n,618,294
23584,Pa,231,ENDFB-8.0,n,619,294
23585,Pa,231,ENDFB-8.0,n,620,294
23586,Pa,231,ENDFB-8.0,n,621,294
23587,Pa,231,ENDFB-8.0,n,622,294
23588,Pa,231,ENDFB-8.0,n,623,294
23589,Pa,231,ENDFB-8.0,n,624,294
23590,Pa,231,ENDFB-8.0,n,625,294
23591,Pa,231,ENDFB-8.0,n,626,294
23592,Pa,231,ENDFB-8.0,n,627,294
23593,Pa,231,ENDFB-8.0,n,628,294
23594,Pa,231,ENDFB-8.0,n,629,294
23595,Pa,231,ENDFB-8.0,n,630,294
23596,Pa,231,ENDFB-8.0,n,631,294
23597,Pa,231,ENDFB-8.0,n,632,294
23598,Pa,231,ENDFB-8.0,n,633,294
23599,Pa,231,ENDFB-8.0,n,634,294
23600,Pa,231,ENDFB-8.0,n,635,294
23601,Pa,231,ENDFB-8.0,n,636,294
23602,Pa,231,ENDFB-8.0,n,637,294
